# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpcds	1	q64	full_table-tp1-standard	80	GpuScanExec	0	0	73049	1187048	1187048	2	18592	18572	18594
peacockdb	tpcds	1	q64	full_table-tp1-standard	85	GpuScanExec	0	0	12	317	317	2	896	894	898
peacockdb	tpcds	1	q64	full_table-tp1-standard	88	GpuScanExec	0	0	100000	4875000	4875000	2	26049	26048	26051
peacockdb	tpcds	1	q64	full_table-tp1-standard	91	GpuScanExec	0	0	73049	1187048	1187048	2	16907	16905	16909
peacockdb	tpcds	1	q64	full_table-tp1-standard	94	GpuScanExec	0	0	73049	1187048	1187048	2	16925	16924	16927
peacockdb	tpcds	1	q64	full_table-tp1-standard	97	GpuScanExec	0	0	1920800	25450604	25450604	2	31913	31912	31915
peacockdb	tpcds	1	q64	full_table-tp1-standard	100	GpuScanExec	0	0	1920800	25450604	25450604	2	34011	34009	34013
peacockdb	tpcds	1	q64	full_table-tp1-standard	103	GpuScanExec	0	0	300	2438	2438	2	726	725	728
peacockdb	tpcds	1	q64	full_table-tp1-standard	106	GpuScanExec	0	0	7200	117000	117000	1	2306	2305	2307
peacockdb	tpcds	1	q64	full_table-tp1-standard	109	GpuScanExec	0	0	7200	117000	117000	1	2281	2280	2282
peacockdb	tpcds	1	q64	full_table-tp1-standard	112	GpuScanExec	0	0	50000	2469950	2469950	1	16821	16819	16822
peacockdb	tpcds	1	q64	full_table-tp1-standard	115	GpuScanExec	0	0	50000	2469950	2469950	2	16761	16760	16763
peacockdb	tpcds	1	q64	full_table-tp1-standard	118	GpuScanExec	0	0	20	163	163	1	632	631	633
peacockdb	tpcds	1	q64	full_table-tp1-standard	121	GpuScanExec	0	0	20	163	163	1	589	588	590
peacockdb	tpcds	1	q64	full_table-tp1-standard	126	GpuCoalesceBatchesExec	12	389	12	389	389	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	125	GpuFilterExec	18000	1005794	12	389	389	2	1847	1846	1849
peacockdb	tpcds	1	q64	full_table-tp1-standard	124	GpuScanExec	0	0	18000	1005794	1005794	2	13134	13133	13136
peacockdb	tpcds	1	q64	full_table-tp1-standard	136	GpuProjectExec	2	640	2	574	574	2	593	592	595
peacockdb	tpcds	1	q64	full_table-tp1-standard	135	GpuSortExec	2	640	2	640	640	5	967	966	972
peacockdb	tpcds	1	q64	full_table-tp1-standard	134	GpuProjectExec	2	574	2	640	640	2	599	598	601
peacockdb	tpcds	1	q64	full_table-tp1-standard	133	GpuCoalesceBatchesExec	2	574	2	574	574	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	132	GpuHashJoinExec	39	7498	2	574	574	5	3006	3005	3011
peacockdb	tpcds	1	q64	full_table-tp1-standard	65	GpuProjectExec	37	7907	37	7305	7305	2	579	578	581
peacockdb	tpcds	1	q64	full_table-tp1-standard	64	GpuAggregateExec	37	7606	37	7907	7907	7	2926	2925	2933
peacockdb	tpcds	1	q64	full_table-tp1-standard	63	GpuProjectExec	37	7606	37	7606	7606	2	603	602	605
peacockdb	tpcds	1	q64	full_table-tp1-standard	62	GpuCoalesceBatchesExec	37	7606	37	7606	7606	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	61	GpuHashJoinExec	37852	6838478	37	7606	7606	9	2036	2035	2045
peacockdb	tpcds	1	q64	full_table-tp1-standard	57	GpuCoalesceBatchesExec	37840	6838089	37840	6838089	6838089	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	56	GpuHashJoinExec	37860	7145702	37840	6838089	6838089	4	1932	1931	1936
peacockdb	tpcds	1	q64	full_table-tp1-standard	54	GpuCoalesceBatchesExec	37840	7145539	37840	7145539	7145539	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	53	GpuHashJoinExec	37860	7453152	37840	7145539	7145539	3	1941	1940	1944
peacockdb	tpcds	1	q64	full_table-tp1-standard	51	GpuCoalesceBatchesExec	37840	7452989	37840	7452989	7452989	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	50	GpuHashJoinExec	87840	8669293	37840	7452989	7452989	8	2053	2052	2061
peacockdb	tpcds	1	q64	full_table-tp1-standard	48	GpuCoalesceBatchesExec	37840	6199343	37840	6199343	6199343	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	47	GpuHashJoinExec	87872	7416902	37840	6199343	6199343	3	1420	1419	1423
peacockdb	tpcds	1	q64	full_table-tp1-standard	45	GpuCoalesceBatchesExec	37872	4946952	37872	4946952	4946952	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	44	GpuHashJoinExec	45229	5084484	37872	4946952	4946952	1	813	811	814
peacockdb	tpcds	1	q64	full_table-tp1-standard	42	GpuCoalesceBatchesExec	38029	4967484	38029	4967484	4967484	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	41	GpuHashJoinExec	45296	5093229	38029	4967484	4967484	1	780	779	781
peacockdb	tpcds	1	q64	full_table-tp1-standard	39	GpuCoalesceBatchesExec	38096	4976229	38096	4976229	4976229	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	38	GpuHashJoinExec	38503	5303058	38096	4976229	4976229	1	801	800	802
peacockdb	tpcds	1	q64	full_table-tp1-standard	36	GpuCoalesceBatchesExec	38203	5300620	38203	5300620	5300620	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	35	GpuHashJoinExec	1969101	32792535	38203	5300620	5300620	27	1848	1847	1875
peacockdb	tpcds	1	q64	full_table-tp1-standard	33	GpuCoalesceBatchesExec	48301	7341931	48301	7341931	7341931	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	32	GpuHashJoinExec	1969425	32987680	48301	7341931	7341931	26	1365	1364	1391
peacockdb	tpcds	1	q64	full_table-tp1-standard	30	GpuCoalesceBatchesExec	48625	7537076	48625	7537076	7537076	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	29	GpuHashJoinExec	122574	8863605	48625	7537076	7537076	9	952	951	961
peacockdb	tpcds	1	q64	full_table-tp1-standard	27	GpuCoalesceBatchesExec	49525	7676557	49525	7676557	7676557	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	26	GpuHashJoinExec	124393	9145495	49525	7676557	7676557	9	1011	1010	1020
peacockdb	tpcds	1	q64	full_table-tp1-standard	24	GpuCoalesceBatchesExec	51344	7958447	51344	7958447	7958447	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	23	GpuHashJoinExec	152034	11249300	51344	7958447	7958447	2	913	912	915
peacockdb	tpcds	1	q64	full_table-tp1-standard	21	GpuCoalesceBatchesExec	52034	6374300	52034	6374300	6374300	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	20	GpuHashJoinExec	53277	6039246	52034	6374300	6374300	1	746	745	747
peacockdb	tpcds	1	q64	full_table-tp1-standard	18	GpuCoalesceBatchesExec	53265	6038929	53265	6038929	6038929	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	17	GpuHashJoinExec	279386	31639942	53265	6038929	6038929	1	509	508	510
peacockdb	tpcds	1	q64	full_table-tp1-standard	13	GpuCoalesceBatchesExec	279021	31634010	279021	31634010	31634010	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	12	GpuHashJoinExec	305024	32776329	279021	31634010	31634010	0	594	608	594
peacockdb	tpcds	1	q64	full_table-tp1-standard	7	GpuCoalesceBatchesExec	17157	139401	17157	139401	139401	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	6	GpuFilterExec	17862	721179	17157	139401	139401	1	265	264	266
peacockdb	tpcds	1	q64	full_table-tp1-standard	5	GpuAggregateExec	144067	10462869	17862	721179	721179	1	716	715	717
peacockdb	tpcds	1	q64	full_table-tp1-standard	4	GpuProjectExec	144067	10462869	144067	10462869	10462869	0	55	54	55
peacockdb	tpcds	1	q64	full_table-tp1-standard	3	GpuCoalesceBatchesExec	144067	10462869	144067	10462869	10462869	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	2	GpuHashJoinExec	1585615	55980451	144067	10462869	10462869	2	728	727	730
peacockdb	tpcds	1	q64	full_table-tp1-standard	0	GpuScanExec	0	0	144067	9310333	9310333	3	24815	24809	24818
peacockdb	tpcds	1	q64	full_table-tp1-standard	1	GpuScanExec	0	0	1441548	46670118	46670118	17	11869	11868	11886
peacockdb	tpcds	1	q64	full_table-tp1-standard	11	GpuCoalesceBatchesExec	287867	32636928	287867	32636928	32636928	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	10	GpuHashJoinExec	3168271	354646932	287867	32636928	32636928	1	1189	1200	1190
peacockdb	tpcds	1	q64	full_table-tp1-standard	8	GpuScanExec	0	0	287867	4677840	4677840	2	25690	25689	25692
peacockdb	tpcds	1	q64	full_table-tp1-standard	9	GpuScanExec	0	0	2880404	349969092	349969092	4	30562	30561	30566
peacockdb	tpcds	1	q64	full_table-tp1-standard	16	GpuCoalesceBatchesExec	365	5932	365	5932	5932	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	15	GpuFilterExec	73049	1187048	365	5932	5932	9	118	117	127
peacockdb	tpcds	1	q64	full_table-tp1-standard	14	GpuScanExec	0	0	73049	1187048	1187048	2	18573	18569	18575
peacockdb	tpcds	1	q64	full_table-tp1-standard	19	GpuScanExec	0	0	12	317	317	3	910	909	913
peacockdb	tpcds	1	q64	full_table-tp1-standard	22	GpuScanExec	0	0	100000	4875000	4875000	2	26035	26033	26037
peacockdb	tpcds	1	q64	full_table-tp1-standard	25	GpuScanExec	0	0	73049	1187048	1187048	2	17034	17032	17036
peacockdb	tpcds	1	q64	full_table-tp1-standard	28	GpuScanExec	0	0	73049	1187048	1187048	2	16909	16907	16911
peacockdb	tpcds	1	q64	full_table-tp1-standard	31	GpuScanExec	0	0	1920800	25450604	25450604	1	31955	31953	31956
peacockdb	tpcds	1	q64	full_table-tp1-standard	34	GpuScanExec	0	0	1920800	25450604	25450604	2	34084	34083	34086
peacockdb	tpcds	1	q64	full_table-tp1-standard	37	GpuScanExec	0	0	300	2438	2438	2	722	721	724
peacockdb	tpcds	1	q64	full_table-tp1-standard	40	GpuScanExec	0	0	7200	117000	117000	1	2294	2293	2295
peacockdb	tpcds	1	q64	full_table-tp1-standard	43	GpuScanExec	0	0	7200	117000	117000	1	2287	2286	2288
peacockdb	tpcds	1	q64	full_table-tp1-standard	46	GpuScanExec	0	0	50000	2469950	2469950	1	16765	16764	16766
peacockdb	tpcds	1	q64	full_table-tp1-standard	49	GpuScanExec	0	0	50000	2469950	2469950	1	16726	16724	16727
peacockdb	tpcds	1	q64	full_table-tp1-standard	52	GpuScanExec	0	0	20	163	163	1	618	617	619
peacockdb	tpcds	1	q64	full_table-tp1-standard	55	GpuScanExec	0	0	20	163	163	1	579	578	580
peacockdb	tpcds	1	q64	full_table-tp1-standard	60	GpuCoalesceBatchesExec	12	389	12	389	389	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	59	GpuFilterExec	18000	1005794	12	389	389	2	1868	1867	1870
peacockdb	tpcds	1	q64	full_table-tp1-standard	58	GpuScanExec	0	0	18000	1005794	1005794	1	13167	13166	13168
peacockdb	tpcds	1	q64	full_table-tp1-standard	131	GpuProjectExec	2	489	2	193	193	2	146	145	148
peacockdb	tpcds	1	q64	full_table-tp1-standard	130	GpuAggregateExec	2	472	2	489	489	6	2689	2688	2695
peacockdb	tpcds	1	q64	full_table-tp1-standard	129	GpuProjectExec	2	472	2	472	472	2	600	599	602
peacockdb	tpcds	1	q64	full_table-tp1-standard	128	GpuCoalesceBatchesExec	2	472	2	472	472	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	127	GpuHashJoinExec	38832	7013651	2	472	472	9	2064	2063	2073
peacockdb	tpcds	1	q64	full_table-tp1-standard	123	GpuCoalesceBatchesExec	38820	7013262	38820	7013262	7013262	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	122	GpuHashJoinExec	38840	7328838	38820	7013262	7013262	4	1958	1957	1962
peacockdb	tpcds	1	q64	full_table-tp1-standard	120	GpuCoalesceBatchesExec	38820	7328675	38820	7328675	7328675	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	119	GpuHashJoinExec	38840	7644251	38820	7328675	7328675	3	2020	2019	2023
peacockdb	tpcds	1	q64	full_table-tp1-standard	117	GpuCoalesceBatchesExec	38820	7644088	38820	7644088	7644088	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	116	GpuHashJoinExec	88820	8828157	38820	7644088	7644088	6	1993	1992	1999
peacockdb	tpcds	1	q64	full_table-tp1-standard	114	GpuCoalesceBatchesExec	38820	6358207	38820	6358207	6358207	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	113	GpuHashJoinExec	88851	7545088	38820	6358207	6358207	2	1430	1429	1432
peacockdb	tpcds	1	q64	full_table-tp1-standard	111	GpuCoalesceBatchesExec	38851	5075138	38851	5075138	5075138	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	110	GpuHashJoinExec	46238	5216555	38851	5075138	5075138	1	781	780	782
peacockdb	tpcds	1	q64	full_table-tp1-standard	108	GpuCoalesceBatchesExec	39038	5099555	39038	5099555	5099555	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	107	GpuHashJoinExec	46305	5225301	39038	5099555	5099555	1	782	781	783
peacockdb	tpcds	1	q64	full_table-tp1-standard	105	GpuCoalesceBatchesExec	39105	5108301	39105	5108301	5108301	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	104	GpuHashJoinExec	39518	5444133	39105	5108301	5108301	1	783	782	784
peacockdb	tpcds	1	q64	full_table-tp1-standard	102	GpuCoalesceBatchesExec	39218	5441695	39218	5441695	5441695	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	101	GpuHashJoinExec	1970047	32936249	39218	5441695	5441695	29	1833	1832	1862
peacockdb	tpcds	1	q64	full_table-tp1-standard	99	GpuCoalesceBatchesExec	49247	7485645	49247	7485645	7485645	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	98	GpuHashJoinExec	1970349	33130816	49247	7485645	7485645	29	1388	1387	1417
peacockdb	tpcds	1	q64	full_table-tp1-standard	96	GpuCoalesceBatchesExec	49549	7680212	49549	7680212	7680212	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	95	GpuHashJoinExec	123446	8998728	49549	7680212	7680212	7	947	946	954
peacockdb	tpcds	1	q64	full_table-tp1-standard	93	GpuCoalesceBatchesExec	50397	7811680	50397	7811680	7811680	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	92	GpuHashJoinExec	125135	9260383	50397	7811680	7811680	8	963	963	971
peacockdb	tpcds	1	q64	full_table-tp1-standard	90	GpuCoalesceBatchesExec	52086	8073335	52086	8073335	8073335	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	89	GpuHashJoinExec	152717	11332850	52086	8073335	8073335	2	907	905	909
peacockdb	tpcds	1	q64	full_table-tp1-standard	87	GpuCoalesceBatchesExec	52717	6457850	52717	6457850	6457850	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	86	GpuHashJoinExec	54001	6121324	52717	6457850	6457850	1	794	793	795
peacockdb	tpcds	1	q64	full_table-tp1-standard	84	GpuCoalesceBatchesExec	53989	6121007	53989	6121007	6121007	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	83	GpuHashJoinExec	279387	31639958	53989	6121007	6121007	1	513	512	514
peacockdb	tpcds	1	q64	full_table-tp1-standard	79	GpuCoalesceBatchesExec	279021	31634010	279021	31634010	31634010	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	78	GpuHashJoinExec	305024	32776329	279021	31634010	31634010	0	606	605	606
peacockdb	tpcds	1	q64	full_table-tp1-standard	73	GpuCoalesceBatchesExec	17157	139401	17157	139401	139401	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	72	GpuFilterExec	17862	721179	17157	139401	139401	1	263	261	264
peacockdb	tpcds	1	q64	full_table-tp1-standard	71	GpuAggregateExec	144067	10462869	17862	721179	721179	1	721	720	722
peacockdb	tpcds	1	q64	full_table-tp1-standard	70	GpuProjectExec	144067	10462869	144067	10462869	10462869	0	52	52	52
peacockdb	tpcds	1	q64	full_table-tp1-standard	69	GpuCoalesceBatchesExec	144067	10462869	144067	10462869	10462869	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	68	GpuHashJoinExec	1585615	55980451	144067	10462869	10462869	1	735	734	736
peacockdb	tpcds	1	q64	full_table-tp1-standard	66	GpuScanExec	0	0	144067	9310333	9310333	3	24634	24633	24637
peacockdb	tpcds	1	q64	full_table-tp1-standard	67	GpuScanExec	0	0	1441548	46670118	46670118	15	11788	11787	11803
peacockdb	tpcds	1	q64	full_table-tp1-standard	77	GpuCoalesceBatchesExec	287867	32636928	287867	32636928	32636928	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	76	GpuHashJoinExec	3168271	354646932	287867	32636928	32636928	2	1181	1194	1183
peacockdb	tpcds	1	q64	full_table-tp1-standard	74	GpuScanExec	0	0	287867	4677840	4677840	2	25546	25545	25548
peacockdb	tpcds	1	q64	full_table-tp1-standard	75	GpuScanExec	0	0	2880404	349969092	349969092	4	30601	30600	30605
peacockdb	tpcds	1	q64	full_table-tp1-standard	82	GpuCoalesceBatchesExec	366	5948	366	5948	5948	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	81	GpuFilterExec	73049	1187048	366	5948	5948	9	121	120	130
peacockdb	tpcds	1	q64	full_table-tp1-standard	80	GpuScanExec	0	0	73049	1187048	1187048	2	18573	18572	18575
peacockdb	tpcds	1	q64	full_table-tp1-standard	85	GpuScanExec	0	0	12	317	317	2	929	928	931
peacockdb	tpcds	1	q64	full_table-tp1-standard	88	GpuScanExec	0	0	100000	4875000	4875000	2	26055	26054	26057
peacockdb	tpcds	1	q64	full_table-tp1-standard	91	GpuScanExec	0	0	73049	1187048	1187048	2	16880	16879	16882
peacockdb	tpcds	1	q64	full_table-tp1-standard	94	GpuScanExec	0	0	73049	1187048	1187048	1	16842	16841	16843
peacockdb	tpcds	1	q64	full_table-tp1-standard	97	GpuScanExec	0	0	1920800	25450604	25450604	2	31951	31950	31953
peacockdb	tpcds	1	q64	full_table-tp1-standard	100	GpuScanExec	0	0	1920800	25450604	25450604	2	34089	34086	34091
peacockdb	tpcds	1	q64	full_table-tp1-standard	103	GpuScanExec	0	0	300	2438	2438	2	720	719	722
peacockdb	tpcds	1	q64	full_table-tp1-standard	106	GpuScanExec	0	0	7200	117000	117000	1	2302	2301	2303
peacockdb	tpcds	1	q64	full_table-tp1-standard	109	GpuScanExec	0	0	7200	117000	117000	1	2282	2281	2283
peacockdb	tpcds	1	q64	full_table-tp1-standard	112	GpuScanExec	0	0	50000	2469950	2469950	1	16809	16808	16810
peacockdb	tpcds	1	q64	full_table-tp1-standard	115	GpuScanExec	0	0	50000	2469950	2469950	1	16794	16793	16795
peacockdb	tpcds	1	q64	full_table-tp1-standard	118	GpuScanExec	0	0	20	163	163	1	626	625	627
peacockdb	tpcds	1	q64	full_table-tp1-standard	121	GpuScanExec	0	0	20	163	163	1	620	619	621
peacockdb	tpcds	1	q64	full_table-tp1-standard	126	GpuCoalesceBatchesExec	12	389	12	389	389	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	125	GpuFilterExec	18000	1005794	12	389	389	3	1870	1868	1873
peacockdb	tpcds	1	q64	full_table-tp1-standard	124	GpuScanExec	0	0	18000	1005794	1005794	2	13135	13134	13137
peacockdb	tpcds	1	q64	full_table-tp1-standard	136	GpuProjectExec	2	640	2	574	574	2	586	585	588
peacockdb	tpcds	1	q64	full_table-tp1-standard	135	GpuSortExec	2	640	2	640	640	4	997	996	1001
peacockdb	tpcds	1	q64	full_table-tp1-standard	134	GpuProjectExec	2	574	2	640	640	2	595	593	597
peacockdb	tpcds	1	q64	full_table-tp1-standard	133	GpuCoalesceBatchesExec	2	574	2	574	574	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	132	GpuHashJoinExec	39	7498	2	574	574	6	3140	3139	3146
peacockdb	tpcds	1	q64	full_table-tp1-standard	65	GpuProjectExec	37	7907	37	7305	7305	2	582	581	584
peacockdb	tpcds	1	q64	full_table-tp1-standard	64	GpuAggregateExec	37	7606	37	7907	7907	6	2922	2922	2928
peacockdb	tpcds	1	q64	full_table-tp1-standard	63	GpuProjectExec	37	7606	37	7606	7606	2	596	595	598
peacockdb	tpcds	1	q64	full_table-tp1-standard	62	GpuCoalesceBatchesExec	37	7606	37	7606	7606	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	61	GpuHashJoinExec	37852	6838478	37	7606	7606	8	2043	2042	2051
peacockdb	tpcds	1	q64	full_table-tp1-standard	57	GpuCoalesceBatchesExec	37840	6838089	37840	6838089	6838089	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	56	GpuHashJoinExec	37860	7145702	37840	6838089	6838089	4	1961	1960	1965
peacockdb	tpcds	1	q64	full_table-tp1-standard	54	GpuCoalesceBatchesExec	37840	7145539	37840	7145539	7145539	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	53	GpuHashJoinExec	37860	7453152	37840	7145539	7145539	4	2027	2025	2031
peacockdb	tpcds	1	q64	full_table-tp1-standard	51	GpuCoalesceBatchesExec	37840	7452989	37840	7452989	7452989	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	50	GpuHashJoinExec	87840	8669293	37840	7452989	7452989	7	2006	2005	2013
peacockdb	tpcds	1	q64	full_table-tp1-standard	48	GpuCoalesceBatchesExec	37840	6199343	37840	6199343	6199343	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	47	GpuHashJoinExec	87872	7416902	37840	6199343	6199343	2	1417	1416	1419
peacockdb	tpcds	1	q64	full_table-tp1-standard	45	GpuCoalesceBatchesExec	37872	4946952	37872	4946952	4946952	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	44	GpuHashJoinExec	45229	5084484	37872	4946952	4946952	1	788	787	789
peacockdb	tpcds	1	q64	full_table-tp1-standard	42	GpuCoalesceBatchesExec	38029	4967484	38029	4967484	4967484	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	41	GpuHashJoinExec	45296	5093229	38029	4967484	4967484	1	801	800	802
peacockdb	tpcds	1	q64	full_table-tp1-standard	39	GpuCoalesceBatchesExec	38096	4976229	38096	4976229	4976229	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	38	GpuHashJoinExec	38503	5303058	38096	4976229	4976229	1	779	777	780
peacockdb	tpcds	1	q64	full_table-tp1-standard	36	GpuCoalesceBatchesExec	38203	5300620	38203	5300620	5300620	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	35	GpuHashJoinExec	1969101	32792535	38203	5300620	5300620	27	1812	1811	1839
peacockdb	tpcds	1	q64	full_table-tp1-standard	33	GpuCoalesceBatchesExec	48301	7341931	48301	7341931	7341931	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	32	GpuHashJoinExec	1969425	32987680	48301	7341931	7341931	28	1400	1399	1428
peacockdb	tpcds	1	q64	full_table-tp1-standard	30	GpuCoalesceBatchesExec	48625	7537076	48625	7537076	7537076	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	29	GpuHashJoinExec	122574	8863605	48625	7537076	7537076	7	941	940	948
peacockdb	tpcds	1	q64	full_table-tp1-standard	27	GpuCoalesceBatchesExec	49525	7676557	49525	7676557	7676557	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	26	GpuHashJoinExec	124393	9145495	49525	7676557	7676557	8	956	955	964
peacockdb	tpcds	1	q64	full_table-tp1-standard	24	GpuCoalesceBatchesExec	51344	7958447	51344	7958447	7958447	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	23	GpuHashJoinExec	152034	11249300	51344	7958447	7958447	2	907	906	909
peacockdb	tpcds	1	q64	full_table-tp1-standard	21	GpuCoalesceBatchesExec	52034	6374300	52034	6374300	6374300	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	20	GpuHashJoinExec	53277	6039246	52034	6374300	6374300	1	752	751	753
peacockdb	tpcds	1	q64	full_table-tp1-standard	18	GpuCoalesceBatchesExec	53265	6038929	53265	6038929	6038929	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	17	GpuHashJoinExec	279386	31639942	53265	6038929	6038929	1	494	493	495
peacockdb	tpcds	1	q64	full_table-tp1-standard	13	GpuCoalesceBatchesExec	279021	31634010	279021	31634010	31634010	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	12	GpuHashJoinExec	305024	32776329	279021	31634010	31634010	0	606	607	606
peacockdb	tpcds	1	q64	full_table-tp1-standard	7	GpuCoalesceBatchesExec	17157	139401	17157	139401	139401	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	6	GpuFilterExec	17862	721179	17157	139401	139401	1	273	271	274
peacockdb	tpcds	1	q64	full_table-tp1-standard	5	GpuAggregateExec	144067	10462869	17862	721179	721179	1	738	737	739
peacockdb	tpcds	1	q64	full_table-tp1-standard	4	GpuProjectExec	144067	10462869	144067	10462869	10462869	0	55	54	55
peacockdb	tpcds	1	q64	full_table-tp1-standard	3	GpuCoalesceBatchesExec	144067	10462869	144067	10462869	10462869	0	0	0	0
peacockdb	tpcds	1	q64	full_table-tp1-standard	2	GpuHashJoinExec	1585615	55980451	144067	10462869	10462869	2	750	748	752
